"spkid","full_name","pdes","name","prefix","neo","pha","sats","H","G","M1","M2","K1","K2","PC","diameter","extent","albedo","rot_per","GM","BV","UB","IR","spec_B","spec_T","H_sigma","diameter_sigma","orbit_id","epoch","epoch_mjd","epoch_cal","equinox","e","a","q","i","om","w","ma","ad","n","tp","tp_cal","per","per_y","moid","moid_ld","moid_jup","t_jup","sigma_e","sigma_a","sigma_q","sigma_i","sigma_om","sigma_w","sigma_ma","sigma_ad","sigma_n","sigma_tp","sigma_per","class","producer","data_arc","first_obs","last_obs","n_obs_used","n_del_obs_used","n_dop_obs_used","condition_code","rms","two_body","A1","A1_sigma","A2","A2_sigma","A3","A3_sigma","DT","DT_sigma"
3787138,"       (2013 UD17)","2013 UD17",,,N,N,0,9.2,,,,,,,,,,,,,,,,,,,2,2460200.5,60200,2023-09-13.0000000,J2000,.4035958158824041,56.24521633217569,33.54488235710892,26.30881748739062,16.76188972683174,342.1255915525655,14.47724778482494,78.94555030724246,.00233655326931158,2454004.515523647624,2006-09-26.0155236,154073.0976384146,421.829151645214,32.5509,12667.833753,28.6218,5.486,.0012422,.072139,.027382,.0025647,.00022926,.56315,.18661,.10125,4.4952E-6,91.413,296.42,TNO,"Otto Matic",502,2013-08-02,2014-12-17,15,,,5,.23092,,,,,,,,,
3787133,"       (2013 UE17)","2013 UE17",,,N,N,0,8.3,,,,,,,,,,,,,,,,,,,2,2460200.5,60200,2023-09-13.0000000,J2000,.05027182424519634,43.44658633311541,41.26244718092328,.7168057051117844,109.8740293345187,218.0010190380592,55.21267096303194,45.63072548530754,.003441680771958617,2444158.143191988691,1979-10-11.6431920,104600.0555696886,286.379344475533,40.2506,15664.326002,36.2261,5.891,.0013086,.0091188,.050629,.00017496,.1696,1.3432,1.1338,.0095772,1.0835E-6,332.74,32.931,TNO,"Otto Matic",748,2013-08-02,2015-08-20,26,,,5,.21823,,,,,,,,,
3787137,"       (2013 UF17)","2013 UF17",,,N,N,0,8.9,,,,,,,,,,,,,,,,,,,3,2460200.5,60200,2023-09-13.0000000,J2000,.2562329653508106,39.83597287816246,29.62868341995642,17.08302751466166,190.7958011005261,151.48706361,33.30578561892687,50.04326233636849,.003920043911063304,2451704.221291251368,2000-06-08.7212913,91835.7059684953,251.432459872677,28.6307,11142.209519,24.7186,5.244,9.5764E-5,.0046733,.0015843,.00056973,.00019768,.018557,.010908,.0058707,6.8981E-7,2.4312,16.16,TNO,"Otto Matic",2661,2013-08-02,2020-11-14,40,,,3,.32383,,,,,,,,,
3787143,"       (2013 UG17)","2013 UG17",,,N,N,0,8.3,,,,,,,,,,,,,,,,,,,3,2460200.5,60200,2023-09-13.0000000,J2000,.08083013088958005,44.0925463252736,40.52854003454686,7.619748563093682,187.7168696455766,239.9764275309151,326.5145208969449,47.65655261600034,.0033663270285757,2470147.685409738080,2050-12-07.1854097,106941.4816041556,292.789819587011,39.5481,15390.934077,35.5063,5.870,.00021059,.0046364,.0085995,.00051692,.00061645,.14323,.11357,.0050112,5.3096E-7,33.449,16.868,TNO,"Otto Matic",1867,2013-08-02,2018-09-12,49,,,4,.25577,,,,,,,,,
3787142,"       (2013 UH17)","2013 UH17",,,N,N,0,9.0,,,,,,,,,,,,,,,,,,,2,2460200.5,60200,2023-09-13.0000000,J2000,.3108490644298342,48.29815739626239,33.28472035594935,9.313030554993043,181.5738301398908,219.4256015572525,357.513781435306,63.31159443657543,.002936352771195964,2461047.202953773946,2026-01-06.7029538,122601.0728449952,335.66344379191,32.2975,12569.218075,28.3286,5.823,.00010824,.0070086,.0022797,.00051428,.00088575,.038353,.018435,.0091872,6.3915E-7,6.3041,26.686,TNO,"Otto Matic",1489,2013-08-02,2017-08-30,39,,,4,.19961,,,,,,,,,
3787131,"       (2013 UJ17)","2013 UJ17",,,N,N,0,9.07,,,,,,,,,,,,,,,,,,,3,2460200.5,60200,2023-09-13.0000000,J2000,.1930125279307232,39.92627750167347,32.22000575021191,6.802360890401916,36.72634426180343,359.2048180714899,.2435229991464676,47.63254925313502,.003906751993960111,2460138.166122773353,2023-07-12.6661228,92148.15799839985,252.287906908692,31.2263,12152.339171,27.2522,5.528,6.1559E-5,.0037618,.0008671,.00042795,.0013248,.023184,.015225,.0044879,5.5214E-7,3.8995,13.023,TNO,"Otto Matic",3017,2013-08-02,2021-11-05,63,,,3,.17849,,,,,,,,,
3787134,"       (2013 UK17)","2013 UK17",,,N,N,0,6.8,,,,,,,,,,,,,,,,,,,3,2460200.5,60200,2023-09-13.0000000,J2000,.2805079978075172,43.92033666016861,31.60033096059262,24.88423022129897,21.35898021639471,149.0411345503203,232.3082208549428,56.2403423597446,.003386145248848741,2497910.571411872043,2126-12-12.0714119,106315.5811530521,291.07619754429,30.6284,11919.654428,26.2603,5.178,.00035596,.0070201,.013251,.00095017,.00024293,.12172,.21659,.0089893,8.1185E-7,57.232,25.49,TNO,"Otto Matic",1867,2013-08-02,2018-09-12,41,,,5,.30524,,,,,,,,,
3787141,"       (2013 UL17)","2013 UL17",,,N,N,0,8.1,,,,,,,,,,,,,,,,,,,3,2460200.5,60200,2023-09-13.0000000,J2000,.02804198254634173,43.07534100777242,41.86742304705474,1.829737135048802,82.36840918365102,228.5075792503531,73.92020249150194,44.2832589684901,.003486269749479903,2438997.263359309851,1965-08-24.7633593,103262.2332376048,282.716586550595,40.8528,15898.684176,36.7558,5.870,.0003384,.0055483,.012173,.00022617,.015617,.2616,.23124,.0057039,6.7358E-7,65.493,19.951,TNO,"Otto Matic",1867,2013-08-02,2018-09-12,37,,,3,.176,,,,,,,,,
3787139,"       (2013 UM17)","2013 UM17",,,N,N,0,7.85,,,,,,,,,,,,,,,,,,,3,2460200.5,60200,2023-09-13.0000000,J2000,.07951579899309445,42.83059921143333,39.42488989378321,12.95164211827944,185.4791256880208,118.4370603920634,75.74687260455882,46.23630852908345,.003516194160923668,2438658.210485287622,1964-09-19.7104853,102383.4246699937,280.310539822022,38.4296,14955.647432,34.4335,5.696,4.9619E-5,.0046766,.0040198,.00027776,.00023163,.061761,.060894,.0050485,5.7589E-7,13.889,16.769,TNO,"Otto Matic",4745,2004-09-21,2017-09-18,54,,,3,.27043,,,,,,,,,
3787136,"       (2013 UN17)","2013 UN17",,,N,N,0,7.9,,,,,,,,,,,,,,,,,,,3,2460200.5,60200,2023-09-13.0000000,J2000,.02138728297753602,43.88774551610084,42.94910588350191,2.941196215297434,57.59831756030191,79.19987562076008,252.8295982978922,44.82638514869979,.003389917788263764,2491814.954507758990,2110-04-04.4545078,106197.2656818865,290.75226743843,41.9628,16330.662876,37.5885,5.918,.00034902,.0050099,.017294,.00042617,.0071908,.47841,.51811,.0051171,5.8045E-7,151.56,18.184,TNO,"Otto Matic",1867,2013-08-02,2018-09-12,44,,,4,.21703,,,,,,,,,
3787140,"       (2013 UO17)","2013 UO17",,,N,N,0,8.3,,,,,,,,,,,,,,,,,,,3,2460200.5,60200,2023-09-13.0000000,J2000,.3974631660809295,55.8404461676763,33.64592563849997,3.828552757678062,158.6212087288387,244.2428014354458,357.4364150049059,78.03496669685263,.002362004683419554,2461285.842892454694,2026-09-02.3428925,152412.9069375154,417.283797227968,32.6557,12708.618769,28.6697,6.092,.00010583,.0092498,.0020077,.00036065,.0043237,.02626,.0096398,.012926,5.8689E-7,4.1317,37.87,TNO,"Otto Matic",1869,2013-08-02,2018-09-14,50,,,3,.19096,,,,,,,,,
3787146,"       (2013 UP17)","2013 UP17",,,N,N,0,7.9,,,,,,,,,,,,,,,,,,,2,2460200.5,60200,2023-09-13.0000000,J2000,.05577527825514553,44.23869012297963,41.77126487172729,.9455515699821971,94.77255036985311,247.2937048744995,41.8197878035897,46.70611537423198,.003349659674159289,2447715.712925597940,1989-07-08.2129256,107473.6047895237,294.246693468922,40.7628,15863.658876,36.778,5.939,.00092977,.0070926,.036248,.00030921,.095544,1.3998,1.2116,.0074882,8.0556E-7,363.79,25.846,TNO,"Otto Matic",857,2013-08-02,2015-12-07,34,,,5,.18448,,,,,,,,,
3787154,"       (2013 UQ17)","2013 UQ17",,,N,N,0,8.8,,,,,,,,,,,,,,,,,,,2,2460200.5,60200,2023-09-13.0000000,J2000,.09114827550309686,36.85424808718171,33.49504692907179,11.39654359560268,20.7596685253299,278.2098074793462,82.55140726876446,40.21344924529163,.004405272128309531,2441461.270080861599,1972-05-23.7700809,81720.26370097267,223.737888298351,32.499,12647.63583,28.462,5.337,.0006326,.0067102,.018,.00085822,.00033309,.070039,.04228,.0073219,1.2031E-6,6.6725,22.319,TNO,"Otto Matic",1275,2013-08-02,2017-01-28,38,,,3,.25999,,,,,,,,,
3787155,"       (2013 UR17)","2013 UR17",,,N,N,0,7.6,,,,,,,,,,,,,,,,,,,3,2460200.5,60200,2023-09-13.0000000,J2000,.06967178157038521,44.68850610378906,41.57497826781904,3.111286172451599,141.8963662789439,358.3834276891923,254.4004308163516,47.80203393975907,.003299212724812948,2492208.005423778173,2111-05-02.5054238,109116.9409272967,298.745902607246,40.5868,15795.164956,36.2139,5.955,.0003821,.0047149,.016881,.00074757,.019407,.18794,.23607,.0050434,5.2213E-7,69.22,17.269,TNO,"Otto Matic",2276,2013-08-02,2019-10-26,43,,,4,.28386,,,,,,,,,
3787144,"       (2013 US17)","2013 US17",,,N,N,0,8.0,,,,,,,,,,,,,,,,,,,2,2460200.5,60200,2023-09-13.0000000,J2000,.03272729727914953,42.91050326371801,41.50615846700839,2.911814596633443,114.4116383268663,157.7339896390804,112.6978437671125,44.31484806042762,.003506377427033789,2428059.680561047328,1935-09-14.1805610,102670.0654711153,281.095319564997,40.4894,15757.259798,36.2285,5.854,.0033184,.012153,.13189,.00027165,.038006,1.5487,1.9499,.012551,1.4896E-6,543.32,43.618,TNO,"Otto Matic",829,2013-08-30,2015-12-07,31,,,5,.2975,,,,,,,,,
3787153,"       (2013 UT17)","2013 UT17",,,N,N,0,7.7,,,,,,,,,,,,,,,,,,,3,2460200.5,60200,2023-09-13.0000000,J2000,.02079133110707424,43.38333948054163,42.48134210487108,3.99504810040797,42.09152906198323,218.9839541571274,124.9394118661178,44.28533685621218,.003449209749493964,2423977.880634956251,1924-07-11.3806350,104371.7332797218,285.754232114228,41.4662,16137.401054,37.1535,5.880,.00041537,.0067616,.016335,.00077781,.0052842,.78716,.84268,.0069022,8.0637E-7,237.93,24.4,TNO,"Otto Matic",1864,2013-08-02,2018-09-09,29,,,4,.15307,,,,,,,,,
3787148,"       (2013 UU17)","2013 UU17",,,N,N,0,10.29,,,,,,,,,,,,,,,,,,,3,2460200.5,60200,2023-09-13.0000000,J2000,.2465961096367248,26.02352608655528,19.60622579458093,8.490140315086807,27.93309206721433,250.4450236822091,96.72058707852936,32.44082637852964,.007424288876006386,2447172.910597988945,1988-01-12.4105980,48489.49253085211,132.75699529323,18.5996,7238.406332,14.4389,4.487,2.7228E-5,.0021601,.0013582,.00026803,.00045715,.01354,.018226,.0026928,9.244E-7,.8367,6.0374,CEN,"Otto Matic",3772,2004-09-20,2015-01-18,32,,,3,.35365,,,,,,,,,
3787145,"       (2013 UV17)","2013 UV17",,,N,N,0,8.2,,,,,,,,,,,,,,,,,,,2,2460200.5,60200,2023-09-13.0000000,J2000,.1781244275559027,39.72341392237588,32.6477035568865,2.080611205786213,64.95214863765483,208.0656056479121,97.54031267132119,46.79912428786526,.00393671726914825,2435423.431695974941,1955-11-11.9316960,91446.75001715065,250.367556515128,31.6309,12309.797353,27.3911,5.565,.0010824,.017027,.029609,.00081665,.024385,.10211,.23747,.020059,2.5311E-6,44.557,58.795,TNO,"Otto Matic",829,2013-08-30,2015-12-07,47,,,5,.2587,,,,,,,,,
3787150,"       (2013 UW17)","2013 UW17",,,N,N,0,7.6,,,,,,,,,,,,,,,,,,,2,2460200.5,60200,2023-09-13.0000000,J2000,.009007053207743971,45.70765019082395,45.29595895355425,1.92623614759583,94.31345333294442,36.7410226619841,258.0095672221686,46.11934142809366,.003189486229358949,2492177.572620354393,2111-04-02.0726204,112870.8431741234,309.023526828538,44.3094,17243.889198,39.9278,6.038,.00042615,.0048888,.020476,.00020628,.025877,1.1675,1.2147,.0049328,5.1171E-7,378.86,18.109,TNO,"Otto Matic",1489,2013-08-02,2017-08-30,53,,,4,.2395,,,,,,,,,
3787151,"       (2013 UX17)","2013 UX17",,,N,N,0,7.8,,,,,,,,,,,,,,,,,,,2,2460200.5,60200,2023-09-13.0000000,J2000,.1297265990475083,39.78713668161779,34.62568675407315,3.012978523344732,29.89306522169096,179.5696680742603,177.0591453342006,44.94858660916243,.00392726353469047,2415115.889871294785,1900-04-06.3898713,91666.88123168533,250.970242934115,33.6198,13083.817566,29.1714,5.607,.00040139,.0063249,.013019,.0018639,.008418,.81055,1.0503,.0071454,9.3646E-7,258.91,21.858,TNO,"Otto Matic",857,2013-08-02,2015-12-07,37,,,5,.23313,,,,,,,,,
3787152,"       (2013 UY17)","2013 UY17",,,N,N,0,7.4,,,,,,,,,,,,,,,,,,,2,2460200.5,60200,2023-09-13.0000000,J2000,.04801377409168605,44.69137653155317,42.5455748749207,4.444164147385574,29.35200964346518,233.3736894047622,120.1268225422235,46.83717818818564,.003298894878268156,2423786.237959226113,1924-01-01.7379592,109127.4542791711,298.774686595951,41.5313,16162.736021,37.2477,5.953,.0019594,.011552,.078156,.0018324,.0054091,1.0939,1.3478,.012107,1.2791E-6,395.65,42.312,TNO,"Otto Matic",857,2013-08-02,2015-12-07,37,,,5,.21234,,,,,,,,,
3787149,"       (2013 UZ17)","2013 UZ17",,,N,N,0,7.9,,,,,,,,,,,,,,,,,,,3,2460200.5,60200,2023-09-13.0000000,J2000,.1834575154393197,48.03393830281748,39.221751325017,7.157856559951937,22.29712198492146,333.4116223763961,24.92412563530235,56.84612528061794,.002960613942469404,2451781.933405493757,2000-08-25.4334055,121596.4009477471,332.91280204722,38.2185,14873.493645,34.2609,6.035,.00016315,.0079054,.0030318,.00085471,.00063497,.06511,.040175,.0093557,7.3089E-7,14.446,30.018,TNO,"Otto Matic",2661,2013-08-02,2020-11-14,39,,,4,.17919,,,,,,,,,
3787147,"       (2013 UA18)","2013 UA18",,,N,N,0,7.9,,,,,,,,,,,,,,,,,,,2,2460200.5,60200,2023-09-13.0000000,J2000,.01221379953782748,43.38708513683603,42.85716397644406,6.767065302360549,26.90535418661228,126.9146717619194,236.4483969806862,43.917006297228,.003448763097846676,2496025.402875021020,2121-10-13.9028750,104385.2505336697,285.791240338589,41.8704,16294.703568,37.4446,5.854,.0013694,.0052345,.060106,.0017995,.0025842,6.471,6.6946,.0052985,6.2412E-7,1941.1,18.891,TNO,"Otto Matic",857,2013-08-02,2015-12-07,33,,,5,.25281,,,,,,,,,
3787156,"       (2013 UB18)","2013 UB18",,,N,N,0,7.75,,,,,,,,,,,,,,,,,,,"JPL 5",2460200.5,60200,2023-09-13.0000000,J2000,.04083815355533949,45.55370417772976,43.69337501150513,3.556995010014483,134.7496048823934,273.7517685505362,342.384521379432,47.4140333439544,.003205667897720047,2465695.604041531112,2038-09-29.1040415,112301.0902832577,307.46362842781,42.7046,16619.349182,38.6996,6.016,.00010352,.0056243,.0042746,.00024596,.0078259,.26099,.23937,.005854,5.9368E-7,74.272,20.798,TNO,"Otto Matic",3730,2013-08-02,2023-10-19,36,,,4,.19912,,,,,,,,,
3787157,"       (2013 UC18)","2013 UC18",,,N,N,0,8.3,,,,,,,,,,15.68,,,,,,,,,2,2460200.5,60200,2023-09-13.0000000,J2000,.03990557318627803,43.15255973746063,41.43053210668216,2.936305131621356,155.7510102932997,129.5372368367998,99.71460467818403,44.8745873682391,.003476916253799705,2431521.464498580557,1945-03-06.9644986,103540.0261960806,283.477142220618,40.4143,15728.033131,36.2184,5.868,.0014902,.0091273,.0588,.0010761,.019046,.22005,.35236,.0094915,1.1031E-6,92.699,32.85,TNO,"Otto Matic",828,2013-08-31,2015-12-07,34,,,4,.29435,,,,,,,,,
3787159,"       (2013 UD18)","2013 UD18",,,N,N,0,7.57,,,,,,,,,,,,,,,,,,,3,2460200.5,60200,2023-09-13.0000000,J2000,.1038687151035354,45.38028437074216,40.66669254212012,2.71993127796968,71.3212719601736,8.663948230687435,319.1092482557069,50.0938761993642,.003224061031209706,2472883.495560090365,2058-06-03.9955601,111660.4172548569,305.709561272709,39.6812,15442.732604,35.5645,5.982,.00016183,.004679,.0075914,.00045658,.012899,.080128,.059121,.0051651,4.9864E-7,17.256,17.27,TNO,"Otto Matic",3043,2013-08-02,2021-12-01,52,,,3,.23975,,,,,,,,,
3787160,"       (2013 UE18)","2013 UE18",,,N,N,0,8.2,,,,,,,,,,,,,,,,,,,2,2460200.5,60200,2023-09-13.0000000,J2000,.09897397916427596,45.75050845225672,41.22239858194803,2.441953340894738,39.79146759218925,324.4381694964802,22.64624600584237,50.27861832256541,.003185005498300815,2453090.230954020636,2004-03-25.7309540,113029.6321912343,309.458267464023,40.2202,15652.495234,36.267,6.010,.00097419,.011231,.036019,.0019043,.017581,2.1898,1.7692,.012342,1.1728E-6,557.62,41.62,TNO,"Otto Matic",534,2013-08-02,2015-01-18,30,,,6,.20393,,,,,,,,,
3787158,"       (2013 UF18)","2013 UF18",,,N,N,0,7.5,,,,,,,,,,,,,,,,,,,3,2460200.5,60200,2023-09-13.0000000,J2000,.1979279797841599,46.85486559119276,37.58097670166963,10.42505252806865,193.1492555738307,279.7097187457576,298.9667201848157,56.12875448071589,.00307306700227461,2480061.205858352234,2078-01-27.7058584,117146.811225898,320.730489324841,36.6123,14248.408791,32.4398,5.897,.00036332,.0066001,.014767,.0011744,.00063256,.029098,.037141,.0079064,6.4932E-7,8.1742,24.752,TNO,"Otto Matic",2661,2013-08-02,2020-11-14,38,,,4,.26292,,,,,,,,,
3789715,"       (2013 UG18)","2013 UG18",,,N,N,0,7.8,,,,,,,,,,,,,,,,,,,3,2460200.5,60200,2023-09-13.0000000,J2000,.1083684612272066,45.15756723350883,40.26391115964935,.9317111141610614,99.08492197141966,195.7009408022839,81.90175193384893,50.05122330736831,.003247942021294922,2434983.993240684289,1954-08-29.4932407,110839.4169722499,303.461785002738,39.2473,15273.871741,35.1012,5.972,.00041528,.0079685,.013891,.00018608,.075297,.088139,.066104,.008832,8.5969E-7,13.751,29.338,TNO,"Otto Matic",2276,2013-08-02,2019-10-26,36,,,4,.26098,,,,,,,,,
3799693,"       (2013 UW18)","2013 UW18",,,N,N,0,8.5,,,,,,,,,,,,,,,,,,,3,2460200.5,60200,2023-09-13.0000000,J2000,.2054038962634182,39.69151054473529,31.53871963026612,6.761578433994702,178.3873682041314,280.954119815636,311.7355257169323,47.84430145920446,.003941464624828622,2472445.814591696055,2057-03-23.3145917,91336.60561920001,250.065997588501,30.5611,11893.463287,26.3961,5.499,.00018932,.0051249,.0061213,.00084472,.0020798,.025733,.021676,.0061776,7.6337E-7,3.1828,17.69,TNO,"Otto Matic",2607,2013-08-02,2020-09-21,33,,,3,.26387,,,,,,,,,
3799695,"       (2013 UX18)","2013 UX18",,,N,N,0,7.1,,,,,,,,,,,,,,,,,,,3,2460200.5,60200,2023-09-13.0000000,J2000,.04963352993730471,43.94829966765751,41.76699042040919,2.882977419349289,81.98122596544745,147.8482276353527,154.6197206682565,46.12960891490583,.003382914006372988,2414494.425184922766,1898-07-23.9251849,106417.1301197148,291.3542234626,40.7563,15861.129271,36.3474,5.916,.00022479,.0055927,.010234,.00055278,.02459,.46582,.51973,.0058703,6.4575E-7,148.59,20.313,TNO,"Otto Matic",2276,2013-08-02,2019-10-26,43,,,4,.17291,,,,,,,,,
3831180,"       (2013 UR22)","2013 UR22",,,N,N,0,7.8,,,,,,,,,,,,,,,,,.35219,,3,2460200.5,60200,2023-09-13.0000000,J2000,.07462829813775744,44.35720976856076,41.04690669339357,1.435239371034282,116.8591030146433,106.7349501674693,157.8080466710935,47.66751284372797,.003336243529256003,2412899.382654323104,1894-03-11.8826543,107905.7919013129,295.429957293122,40.0376,15581.432792,35.6141,5.939,.00018779,.0046167,.0099203,.0001213,.023669,.25882,.30364,.0049612,5.2085E-7,88.866,16.846,TNO,"Otto Matic",1858,2013-08-11,2018-09-12,50,,,4,.32149,,,,,,,,,
3843312,"       (2013 UT22)","2013 UT22",,,N,N,0,7.22,,,,,,,,,,,,,,,,,.55949,,4,2460200.5,60200,2023-09-13.0000000,J2000,.2154952210273043,42.61584078261468,33.43233075390072,29.27429411198761,194.122161695727,140.2379170251637,56.37162687868141,51.79935081132863,.00354280690196721,2444288.928063245557,1980-02-19.4280632,101614.3442082895,278.204912274578,32.4739,12637.867663,28.7322,4.997,.00020804,.0057613,.0067225,.00032218,.00035774,.03381,.020558,.0070028,7.1843E-7,3.8141,20.606,TNO,"Otto Matic",1840,2012-12-07,2017-12-21,65,,,3,.20032,,,,,,,,,
3989578,"       (2013 UE31)","2013 UE31",,,N,N,0,6.47,,,,,,,,,,,,,,,,,.36019,,3,2460200.5,60200,2023-09-13.0000000,J2000,.2040211985301983,47.42276641173171,37.74751677079258,38.74002283861599,343.053760420444,283.6297262319888,31.16167032607127,57.09801605267085,.00301803134779114,2449875.335435729285,1995-06-06.8354357,119283.0552484087,326.579206703378,36.9443,14377.613231,33.7038,4.720,.00039437,.022094,.0094762,.00047882,.00068666,.12032,.076359,.026601,2.1091E-6,24.155,83.359,TNO,"Otto Matic",1453,2013-10-30,2017-10-22,41,,,4,.11075,,,,,,,,,
3989577,"       (2013 UF31)","2013 UF31",,,N,N,0,7.85,,,,,,,,,,,,,,,,,.34638,,3,2460200.5,60200,2023-09-13.0000000,J2000,.2036211662434364,39.82841207453585,31.7185043582947,31.99845839155852,177.9422037820767,178.4337962771258,32.36682548716028,47.93831979077701,.003921160202947969,2451946.099819454821,2001-02-05.5998195,91809.56180503624,251.360881054172,30.714,11952.96738,26.7593,4.725,.00011297,.0052582,.0024344,.00032187,.00036914,.037698,.023931,.0063289,7.7652E-7,5.8348,18.181,TNO,"Otto Matic",1905,2013-09-12,2018-11-30,41,,,3,.20768,,,,,,,,,
54144276,"       (2013 UP44)","2013 UP44",,,N,N,0,8.62,,,,,,,,,,,,,,,,,.31837,,1,2460200.5,60200,2023-09-13.0000000,J2000,.1415782975099193,46.42035971205647,39.84824421422547,2.938388670808012,127.0061013606807,218.4385359515308,34.65947184750442,52.99247520988748,.003116314795915075,2449078.558181754704,1993-04-01.0581818,115521.0636845465,316.279435139073,38.8411,15115.790887,34.8653,6.018,.0024368,.03553,.08326,.00074169,.039735,1.5644,1.0714,.04056,3.5778E-6,356.2,132.63,TNO,"Otto Matic",480,2013-08-02,2014-11-25,26,,,6,.22948,,,,,,,,,
54197636,"       (2013 UL49)","2013 UL49",,,N,N,0,6.82,,,,,,,,,,,,,,,,,.48249,,1,2460200.5,60200,2023-09-13.0000000,J2000,.02682492673612673,43.90407488300379,42.7263512908498,12.87380401574548,192.3784459348799,54.08456789049193,120.2817101683204,45.08179847515779,.003388026731543221,2424698.504384536536,1926-07-02.0043845,106256.5406135455,290.91455335673,41.7292,16239.752764,37.3993,5.780,.00050439,.012456,.025349,.0010207,.00089779,.65274,.70491,.01279,1.4418E-6,197.4,45.218,TNO,"Otto Matic",1826,2013-10-28,2018-10-28,17,,,4,.15866,,,,,,,,,
3729850,"       (2013 VD24)","2013 VD24",,,N,N,0,7.79,,,,,,,,,,,,,,,,,.36234,,5,2460200.5,60200,2023-09-13.0000000,J2000,.1845402884350415,53.52121670724118,43.64439593869253,18.94550870284633,105.5641648456526,199.3512885232034,75.83333617304994,63.39803747578983,.002517184838539548,2430074.251417854601,1941-03-20.7514179,143016.9109904815,391.558962328491,42.6345,16592.068365,38.5467,6.060,.0003543,.019728,.011968,.00012311,.0013815,.059862,.085666,.023369,1.3918E-6,17.379,79.075,TNO,"Otto Matic",3804,2005-09-10,2016-02-09,23,,,4,.20876,,,,,,,,,
